     Angle,       PSD,
   63.9505,        26,
   63.9606,        25,
   63.9707,        31,
   63.9808,        25,
   63.9909,        24,
   64.0011,        22,
   64.0112,        14,
   64.0213,        26,
   64.0314,        25,
   64.0415,        30,
   64.0517,        20,
   64.0618,        22,
   64.0719,        23,
    64.082,        18,
   64.0921,        20,
   64.1023,        33,
   64.1124,        26,
   64.1225,        22,
   64.1326,        24,
   64.1427,        19,
   64.1528,        26,
    64.163,        20,
   64.1731,        32,
   64.1832,        26,
   64.1933,        17,
   64.2034,        26,
   64.2136,        26,
   64.2237,        23,
   64.2338,        25,
   64.2439,        24,
    64.254,        29,
   64.2641,        28,
   64.2743,        30,
   64.2844,        22,
   64.2945,        27,
   64.3046,        23,
   64.3147,        33,
   64.3249,        26,
    64.335,        19,
   64.3451,        25,
   64.3552,        18,
   64.3653,        38,
   64.3755,        22,
   64.3856,        28,
   64.3957,        20,
   64.4058,        24,
   64.4159,        28,
    64.426,        28,
   64.4362,        24,
   64.4463,        29,
   64.4564,        23,
   64.4665,        25,
   64.4766,        30,
   64.4868,        32,
   64.4969,        30,
    64.507,        35,
   64.5171,        32,
   64.5272,        28,
   64.5374,        38,
   64.5475,        24,
   64.5576,        25,
   64.5677,        31,
   64.5778,        34,
   64.5879,        47,
   64.5981,        34,
   64.6082,        38,
   64.6183,        29,
   64.6284,        43,
   64.6385,        29,
   64.6487,        36,
   64.6588,        41,
   64.6689,        31,
    64.679,        39,
   64.6891,        32,
   64.6992,        38,
   64.7094,        33,
   64.7195,        35,
   64.7296,        31,
   64.7397,        41,
   64.7498,        35,
     64.76,        37,
   64.7701,        39,
   64.7802,        31,
   64.7903,        34,
   64.8004,        38,
   64.8106,        39,
   64.8207,        39,
   64.8308,        33,
   64.8409,        25,
    64.851,        25,
   64.8611,        29,
   64.8713,        27,
   64.8814,        28,
   64.8915,        31,
   64.9016,        32,
   64.9117,        30,
   64.9219,        25,
    64.932,        25,
   64.9421,        23,
   64.9522,        29,
   64.9623,        26,
   64.9724,        23,
   64.9826,        23,
   64.9927,        25,
   65.0028,        27,
   65.0129,        20,
    65.023,        26,
   65.0332,        28,
   65.0433,        29,
   65.0534,        20,
   65.0635,        32,
   65.0736,        20,
   65.0838,        21,
   65.0939,        19,
    65.104,        18,
   65.1141,        22,
   65.1242,        27,
   65.1343,        26,
   65.1445,        24,
   65.1546,        24,
   65.1647,        24,
   65.1748,        27,
   65.1849,        23,
   65.1951,        22,
   65.2052,        23,
   65.2153,        23,
   65.2254,        23,
   65.2355,        24,
   65.2457,        31,
   65.2558,        29,
   65.2659,        25,
    65.276,        23,
   65.2861,        21,
   65.2962,        28,
   65.3064,        25,
   65.3165,        20,
   65.3266,        21,
   65.3367,        22,
   65.3468,        19,
    65.357,        22,
   65.3671,        22,
   65.3772,        23,
   65.3873,        25,
   65.3974,        23,
   65.4075,        28,
   65.4177,        22,
   65.4278,        24,
   65.4379,        26,
    65.448,        27,
   65.4581,        25,
   65.4683,        23,
   65.4784,        21,
   65.4885,        19,
   65.4986,        19,
   65.5087,        25,
   65.5189,        22,
    65.529,        18,
   65.5391,        17,
   65.5492,        29,
   65.5593,        28,
   65.5694,        32,
   65.5796,        23,
   65.5897,        18,
   65.5998,        25,
   65.6099,        24,
     65.62,        25,
   65.6302,        22,
   65.6403,        25,
   65.6504,        17,
   65.6605,        24,
   65.6706,        33,
   65.6807,        21,
   65.6909,        27,
    65.701,        24,
   65.7111,        32,
   65.7212,        24,
   65.7313,        22,
   65.7415,        24,
   65.7516,        26,
   65.7617,        15,
   65.7718,        32,
   65.7819,        26,
   65.7921,        25,
   65.8022,        21,
   65.8123,        33,
   65.8224,        22,
   65.8325,        26,
   65.8426,        22,
   65.8528,        23,
   65.8629,        27,
    65.873,        29,
   65.8831,        23,
   65.8932,        20,
   65.9034,        18,
   65.9135,        30,
   65.9236,        25,
   65.9337,        23,
   65.9438,        24,
    65.954,        25,
   65.9641,        28,
   65.9742,        22,
   65.9843,        22,
   65.9944,        22,
   66.0045,        20,
   66.0147,        23,
   66.0248,        25,
   66.0349,        21,
    66.045,        27,
   66.0551,        20,
   66.0653,        25,
   66.0754,        20,
   66.0855,        25,
   66.0956,        18,
   66.1057,        28,
   66.1158,        23,
    66.126,        28,
   66.1361,        23,
   66.1462,        22,
   66.1563,        23,
   66.1664,        21,
   66.1766,        22,
   66.1867,        26,
   66.1968,        27,
   66.2069,        24,
    66.217,        27,
   66.2272,        18,
   66.2373,        35,
   66.2474,        24,
   66.2575,        21,
   66.2676,        16,
   66.2777,        31,
   66.2879,        31,
    66.298,        25,
   66.3081,        22,
   66.3182,        27,
   66.3283,        20,
   66.3385,        27,
   66.3486,        20,
   66.3587,        23,
   66.3688,        25,
   66.3789,        28,
   66.3891,        21,
   66.3992,        21,
   66.4093,        24,
   66.4194,        24,
   66.4295,        24,
   66.4396,        20,
   66.4498,        31,
   66.4599,        22,
     66.47,        31,
   66.4801,        19,
   66.4902,        18,
   66.5004,        25,
   66.5105,        28,
   66.5206,        26,
   66.5307,        17,
   66.5408,        20,
   66.5509,        27,
   66.5611,        30,
   66.5712,        23,
   66.5813,        23,
   66.5914,        27,
   66.6015,        24,
   66.6117,        26,
   66.6218,        18,
   66.6319,        27,
    66.642,        23,
   66.6521,        21,
   66.6623,        26,
   66.6724,        30,
   66.6825,        22,
   66.6926,        15,
   66.7027,        21,
   66.7128,        21,
    66.723,        22,
   66.7331,        36,
   66.7432,        26,
   66.7533,        21,
   66.7634,        25,
   66.7736,        23,
   66.7837,        16,
   66.7938,        26,
   66.8039,        24,
    66.814,        24,
   66.8241,        23,
   66.8343,        26,
   66.8444,        34,
   66.8545,        33,
   66.8646,        19,
   66.8747,        20,
   66.8849,        23,
    66.895,        18,
   66.9051,        24,
   66.9152,        27,
   66.9253,        33,
   66.9355,        26,
   66.9456,        23,
   66.9557,        22,
   66.9658,        23,
   66.9759,        31,
    66.986,        25,
   66.9962,        31,
   67.0063,        25,
   67.0164,        23,
   67.0265,        28,
   67.0366,        25,
   67.0468,        27,
   67.0569,        29,
    67.067,        30,
   67.0771,        23,
   67.0872,        22,
   67.0974,        24,
   67.1075,        23,
   67.1176,        30,
   67.1277,        27,
   67.1378,        26,
   67.1479,        24,
   67.1581,        38,
   67.1682,        26,
   67.1783,        26,
   67.1884,        29,
   67.1985,        32,
   67.2087,        29,
   67.2188,        34,
   67.2289,        30,
    67.239,        24,
   67.2491,        31,
   67.2592,        33,
   67.2694,        31,
   67.2795,        35,
   67.2896,        34,
   67.2997,        31,
   67.3098,        35,
     67.32,        48,
   67.3301,        37,
   67.3402,        44,
   67.3503,        39,
   67.3604,        48,
   67.3706,        44,
   67.3807,        51,
   67.3908,        39,
   67.4009,        64,
    67.411,        56,
   67.4211,        61,
   67.4313,        55,
   67.4414,        67,
   67.4515,        60,
   67.4616,        58,
   67.4717,        71,
   67.4819,        66,
    67.492,        71,
   67.5021,        59,
   67.5122,        69,
   67.5223,        62,
   67.5324,        58,
   67.5426,        55,
   67.5527,        56,
   67.5628,        62,
   67.5729,        48,
    67.583,        47,
   67.5932,        49,
   67.6033,        48,
   67.6134,        54,
   67.6235,        45,
   67.6336,        66,
   67.6438,        60,
   67.6539,        56,
    67.664,        64,
   67.6741,        62,
   67.6842,        56,
   67.6943,        65,
   67.7045,        62,
   67.7146,        58,
   67.7247,        59,
   67.7348,        69,
   67.7449,        72,
   67.7551,        68,
   67.7652,        70,
   67.7753,        97,
   67.7854,        76,
   67.7955,        90,
   67.8057,       109,
   67.8158,        92,
   67.8259,        84,
    67.836,        97,
   67.8461,        85,
   67.8562,        76,
   67.8664,        63,
   67.8765,        73,
   67.8866,        47,
   67.8967,        52,
   67.9068,        42,
    67.917,        44,
   67.9271,        54,
   67.9372,        64,
   67.9473,        51,
   67.9574,        59,
   67.9675,        56,
   67.9777,        47,
   67.9878,        60,
   67.9979,        48,
    68.008,        64,
   68.0181,        58,
   68.0283,        45,
   68.0384,        47,
   68.0485,        52,
   68.0586,        37,
   68.0687,        43,
   68.0789,        40,
    68.089,        27,
   68.0991,        31,
   68.1092,        32,
   68.1193,        34,
   68.1294,        30,
   68.1396,        20,
   68.1497,        28,
   68.1598,        27,
   68.1699,        28,
     68.18,        31,
   68.1902,        30,
   68.2003,        26,
   68.2104,        31,
   68.2205,        30,
   68.2306,        22,
   68.2408,        26,
   68.2509,        25,
    68.261,        26,
   68.2711,        26,
   68.2812,        29,
   68.2913,        27,
   68.3015,        25,
   68.3116,        28,
   68.3217,        28,
   68.3318,        20,
   68.3419,        28,
   68.3521,        25,
   68.3622,        26,
   68.3723,        18,
   68.3824,        26,
   68.3925,        28,
   68.4026,        23,
   68.4128,        20,
   68.4229,        22,
    68.433,        25,
   68.4431,        31,
   68.4532,        22,
   68.4634,        19,
   68.4735,        25,
   68.4836,        22,
   68.4937,        19,
   68.5038,        25,
    68.514,        22,
   68.5241,        25,
   68.5342,        26,
   68.5443,        27,
   68.5544,        29,
   68.5645,        21,
   68.5747,        18,
   68.5848,        21,
   68.5949,        23,
    68.605,        20,
   68.6151,        21,
